d1,hosp_first_dose_after_14_days,hosp_first_dose_within_14_days,hosp_second_dose_after_14_days,hosp_second_dose_within_14_days,hosp_third_dose_after_14_days,hosp_third_dose_within_14_days,hosp_unvaccinated,icu_second_dose_after_14_days,icu_third_dose_after_14_days,icu_third_dose_within_14_days,icu_unvaccinated,vax_dose_1,vax_dose_2,vax_dose_3,vax_dose_4,hosp_0,hosp_1,hosp_2,hosp_3,icu_0,icu_1,icu_2,icu_3,vax_1_acc,vax_2_acc,vax_3_acc,vax_4_acc,vax_just_1,vax_just_2,vax_just_34,vax_just_0,risk_vax_hosp_0,risk_vax_hosp_1,risk_vax_hosp_2,risk_vax_hosp_3,risk_vax_icu_0,risk_vax_icu_1,risk_vax_icu_2,risk_vax_icu_3,eff_hosp_1,eff_hosp_2,eff_hosp_3,eff_icu_1,eff_icu_2,eff_icu_3,one
2021-03-08,0.0,16.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,33.0,7865,291,0,0,210.0,16.0,1.0,0.0,33.0,0,0.0,0.0,230720,95493,0,0,135227,95493,0,4189319,0.0050127478953023155,0.01183195663587893,0.0010471971767564115,,0.0007877175264046495,0.0,0.0,,2.3603733686601753,0.2089068109205711,,0.0,0.0,,1
2021-03-09,0.0,19.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,34.0,8041,386,0,0,196.0,19.0,0.0,0.0,34.0,0,0.0,0.0,238761,95879,0,0,142882,95879,0,4181278,0.004687562032469499,0.013297686202600746,0.0,,0.0008131485158365457,0.0,0.0,,2.836802182134594,0.0,,0.0,0.0,,1
2021-03-10,0.0,19.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,35.0,10248,630,0,0,201.0,19.0,0.0,0.0,35.0,0,0.0,0.0,249009,96509,0,0,152500,96509,0,4171030,0.004818953591798669,0.012459016393442622,0.0,,0.0008391212722037482,0.0,0.0,,2.585419460076665,0.0,,0.0,0.0,,1
2021-03-11,1.0,18.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,36.0,12632,477,0,0,203.0,19.0,0.0,0.0,36.0,0,0.0,0.0,261641,96986,0,0,164655,96986,0,4158398,0.004881687611431133,0.011539279098721569,0.0,,0.0008657180000567527,0.0,0.0,,2.3637889224416537,0.0,,0.0,0.0,,1
2021-03-12,1.0,18.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,34.0,13499,501,0,0,202.0,19.0,0.0,0.0,34.0,0,0.0,0.0,275140,97487,0,0,177653,97487,0,4144899,0.004873460125325128,0.010695006557727704,0.0,,0.000820285367628982,0.0,0.0,,2.194540692382129,0.0,,0.0,0.0,,1
2021-03-13,3.0,19.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,35.0,10942,193,0,0,194.0,22.0,0.0,0.0,35.0,0,0.0,0.0,286082,97680,0,0,188402,97680,0,4133957,0.0046928402980485765,0.01167715841657732,0.0,,0.0008466464455242278,0.0,0.0,,2.4882923080576664,0.0,,0.0,0.0,,1
2021-03-14,5.0,17.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,40.0,9299,99,0,0,200.0,22.0,0.0,0.0,40.0,0,0.0,0.0,295381,97779,0,0,197602,97779,0,4124658,0.00484888686528677,0.011133490551715064,0.0,,0.000969777373057354,0.0,0.0,,2.2960920436027976,0.0,,0.0,0.0,,1
2021-03-15,5.0,21.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,40.0,18716,549,0,0,195.0,26.0,0.0,0.0,40.0,0,0.0,0.0,314097,98328,0,0,215769,98328,0,4105942,0.004749214674732376,0.01204992376105928,0.0,,0.0009741978819963847,0.0,0.0,,2.5372455419144235,0.0,,0.0,0.0,,1
2021-03-16,7.0,22.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,41.0,19598,790,0,0,194.0,29.0,0.0,0.0,41.0,0,0.0,0.0,333695,99118,0,0,234577,99118,0,4086344,0.004747520032576797,0.012362678352950204,0.0,,0.00100334186255489,0.0,0.0,,2.6040286861602038,0.0,,0.0,0.0,,1
2021-03-17,6.0,22.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,41.0,22448,896,0,0,199.0,28.0,0.0,0.0,41.0,0,0.0,0.0,356143,100014,0,0,256129,100014,0,4063896,0.004896778854576987,0.01093199130125835,0.0,,0.0010088840856163643,0.0,0.0,,2.2324862171466635,0.0,,0.0,0.0,,1
2021-03-18,5.0,23.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,44.0,22334,1128,0,0,200.0,28.0,0.0,0.0,44.0,0,0.0,0.0,378477,101142,0,0,277335,101142,0,4041562,0.004948581761210146,0.010096093172516992,0.0,,0.0010886879874662321,0.0,0.0,,2.0401993257252062,0.0,,0.0,0.0,,1
2021-03-19,5.0,23.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,45.0,21572,356,0,0,202.0,28.0,0.0,0.0,45.0,0,0.0,0.0,400049,101498,0,0,298551,101498,0,4019990,0.005024888121612243,0.00937863212650435,0.0,,0.0011194057696660936,0.0,0.0,,1.8664360080310012,0.0,,0.0,0.0,,1
2021-03-20,6.0,21.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,44.0,11155,134,0,0,205.0,27.0,0.0,0.0,44.0,0,0.0,0.0,411204,101632,0,0,309572,101632,0,4008835,0.005113705103851867,0.008721719018515888,0.0,,0.00109757572960723,0.0,0.0,,1.705557681053275,0.0,,0.0,0.0,,1
2021-03-21,7.0,18.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,45.0,7093,117,0,0,212.0,25.0,0.0,0.0,45.0,0,0.0,0.0,418297,101749,0,0,316548,101749,0,4001742,0.0052976928547617515,0.007897696399914073,0.0,,0.0011245102757749,0.0,0.0,,1.490780348433252,0.0,,0.0,0.0,,1
2021-03-22,6.0,21.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,50.0,15304,395,0,0,214.0,27.0,0.0,0.0,50.0,0,0.0,0.0,433601,102144,0,0,331457,102144,0,3986438,0.0053682008851009344,0.008145853006574005,0.0,,0.001254252543247882,0.0,0.0,,1.5174270078420964,0.0,,0.0,0.0,,1
2021-03-23,6.0,21.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,49.0,15446,745,0,0,213.0,27.0,0.0,0.0,49.0,0,0.0,0.0,449047,102889,0,0,346158,102889,0,3970992,0.005363898995515478,0.007799906401123187,0.0,,0.001233948595212481,0.0,0.0,,1.4541486347234258,0.0,,0.0,0.0,,1
2021-03-24,7.0,23.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,51.0,19141,825,0,0,208.0,30.0,0.0,0.0,51.0,0,0.0,0.0,468188,103714,0,0,364474,103714,0,3951851,0.005263356336056193,0.008231039799821111,0.0,,0.001290534486244547,0.0,0.0,,1.5638385992289834,0.0,,0.0,0.0,,1
2021-03-25,6.0,22.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,55.0,27532,842,0,0,199.0,28.0,0.0,0.0,55.0,0,0.0,0.0,495720,104556,0,0,391164,104556,0,3924319,0.0050709435191175845,0.007158122935648475,0.0,,0.001401517053022448,0.0,0.0,,1.4115958713920145,0.0,,0.0,0.0,,1
2021-03-26,5.0,20.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,61.0,22644,761,0,0,192.0,25.0,0.0,0.0,61.0,0,0.0,0.0,518364,105317,0,0,413047,105317,0,3901675,0.0049209634323719945,0.00605257997273918,0.0,,0.0015634310904931855,0.0,0.0,,1.2299583315175593,0.0,,0.0,0.0,,1
2021-03-27,4.0,20.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,59.0,14102,1068,0,0,191.0,24.0,0.0,0.0,59.0,0,0.0,0.0,532466,106385,0,0,426081,106385,0,3887573,0.004913091021056068,0.005632731804516043,0.0,,0.0015176563887031832,0.0,0.0,,1.1464741402867982,0.0,,0.0,0.0,,1
2021-03-28,5.0,21.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,58.0,10307,1144,0,0,200.0,26.0,0.0,0.0,58.0,0,0.0,0.0,542773,107529,0,0,435244,107529,0,3877266,0.0051582738971223535,0.005973660751210815,0.0,,0.0014958994301654826,0.0,0.0,,1.1580735863102076,0.0,,0.0,0.0,,1
2021-03-29,4.0,21.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,53.0,14646,2076,0,0,216.0,25.0,0.0,0.0,53.0,0,0.0,0.0,557419,109605,0,0,447814,109605,0,3862620,0.005592059275828324,0.005582674949867579,0.0,,0.0013721256556430608,0.0,0.0,,0.9983218479100698,0.0,,0.0,0.0,,1
2021-03-30,3.0,18.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,57.0,18248,2209,0,0,211.0,21.0,0.0,0.0,57.0,0,0.0,0.0,575667,111814,0,0,463853,111814,0,3844372,0.005488542732076916,0.004527296363287507,0.0,,0.001482686899186655,0.0,0.0,,0.8248630983281668,0.0,,0.0,0.0,,1
2021-03-31,5.0,19.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,54.0,20478,2888,0,0,203.0,24.0,0.0,0.0,54.0,0,0.0,0.0,596145,114702,0,0,481443,114702,0,3823894,0.005308724561925619,0.004985013802256965,0.0,,0.001412173036177258,0.0,0.0,,0.9390228752890439,0.0,,0.0,0.0,,1
2021-04-01,7.0,20.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,55.0,24044,3985,0,0,201.0,27.0,0.0,0.0,55.0,0,0.0,0.0,620189,118687,0,0,501502,118687,0,3799850,0.005289682487466611,0.005383826983740843,0.0,,0.001447425556271958,0.0,0.0,,1.0177977594113254,0.0,,0.0,0.0,,1
2021-04-02,7.0,21.0,0.0,1.0,0.0,0.0,198.0,0.0,0.0,0.0,63.0,15213,1564,0,0,198.0,28.0,1.0,0.0,63.0,0,0.0,0.0,635402,120251,0,0,515151,120251,0,3784637,0.005231677436964232,0.0054352995529466114,0.0008315939160589101,,0.0016646246390340737,0.0,0.0,,1.0389209997053135,0.15895359109552754,,0.0,0.0,,1
2021-04-03,9.0,21.0,0.0,1.0,0.0,0.0,197.0,0.0,0.0,0.0,63.0,12692,3312,0,0,197.0,30.0,1.0,0.0,63.0,0,0.0,0.0,648094,123563,0,0,524531,123563,0,3771945,0.005222769685135918,0.0057193950405219135,0.0008093037559787315,,0.00167022583839372,0.0,0.0,,1.095088503864032,0.15495681501752265,,0.0,0.0,,1
2021-04-04,11.0,21.0,0.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0,69.0,9429,4023,0,0,200.0,32.0,2.0,0.0,69.0,0,0.0,0.0,657523,127586,0,0,529937,127586,0,3762516,0.0053155920134293115,0.0060384536275066665,0.0015675701095731508,,0.0018338792446331127,0.0,0.0,,1.1359889194375936,0.2949003809195367,,0.0,0.0,,1
2021-04-05,13.0,24.0,0.0,2.0,0.0,0.0,207.0,0.0,0.0,0.0,69.0,11856,7317,0,0,207.0,37.0,2.0,0.0,69.0,0,0.0,0.0,669379,134903,0,0,534476,134903,0,3750660,0.005519028650957432,0.006922668183417029,0.0014825467187534747,,0.0018396762169858106,0.0,0.0,,1.2543272777205272,0.26862457372753173,,0.0,0.0,,1
2021-04-06,12.0,24.0,0.0,2.0,0.0,0.0,210.0,0.0,0.0,0.0,69.0,16601,10398,0,0,210.0,36.0,2.0,0.0,69.0,0,0.0,0.0,685980,145301,0,0,540679,145301,0,3734059,0.005623906853105427,0.006658294477869494,0.0013764530182173557,,0.0018478551088774978,0.0,0.0,,1.1839268771304232,0.24475032289293722,,0.0,0.0,,1
2021-04-07,11.0,24.0,1.0,2.0,0.0,0.0,216.0,0.0,0.0,0.0,73.0,20851,10433,0,0,216.0,35.0,3.0,0.0,73.0,0,0.0,0.0,706831,155734,0,0,551097,155734,0,3713208,0.005817072461332626,0.006350969067151518,0.0019263616166026688,,0.00196595504480223,0.0,0.0,,1.091780979069424,0.33115654470657235,,0.0,0.0,,1
2021-04-08,12.0,24.0,1.0,1.0,0.0,0.0,224.0,0.0,0.0,0.0,74.0,25254,10594,0,0,224.0,36.0,2.0,0.0,74.0,0,0.0,0.0,732085,166328,0,0,565757,166328,0,3687954,0.006073828469660956,0.006363155913227764,0.0012024433649175123,,0.002006532619441566,0.0,0.0,,1.0476351028041064,0.19797124184915174,,0.0,0.0,,1
2021-04-09,17.0,27.0,1.0,2.0,0.0,0.0,232.0,0.0,0.0,0.0,74.0,27671,9932,0,0,232.0,44.0,3.0,0.0,74.0,0,0.0,0.0,759756,176260,0,0,583496,176260,0,3660283,0.006338307721015014,0.007540754349644214,0.0017020310904345853,,0.002021701600668582,0.0,0.0,,1.1897109893611542,0.26853083904263686,,0.0,0.0,,1
2021-04-10,22.0,25.0,1.0,2.0,0.0,0.0,244.0,0.0,0.0,0.0,81.0,17170,7831,0,0,244.0,47.0,3.0,0.0,81.0,0,0.0,0.0,776926,184091,0,0,592835,184091,0,3643113,0.006697568809971032,0.007928006949657156,0.0016296288248746544,,0.002223373252490384,0.0,0.0,,1.1837141468191121,0.24331647365063844,,0.0,0.0,,1
2021-04-11,21.0,31.0,1.0,2.0,0.0,0.0,250.0,0.0,0.0,0.0,79.0,11536,6648,0,0,250.0,52.0,3.0,0.0,79.0,0,0.0,0.0,788462,190739,0,0,597723,190739,0,3631577,0.006884061662467848,0.008699681959703743,0.0015728298879620843,,0.00217536348533984,0.0,0.0,,1.2637425964870015,0.22847411384142727,,0.0,0.0,,1
2021-04-12,22.0,29.0,0.0,3.0,0.0,0.0,263.0,0.0,0.0,0.0,76.0,33216,8143,0,0,263.0,51.0,3.0,0.0,76.0,0,0.0,0.0,821678,198882,0,0,622796,198882,0,3598361,0.007308883127623938,0.008188877256758232,0.0015084321356382178,,0.002112072690872317,0.0,0.0,,1.12040062944889,0.20638339802385067,,0.0,0.0,,1
2021-04-13,20.0,30.0,0.0,5.0,0.0,0.0,275.0,0.0,0.0,0.0,78.0,25013,7709,0,0,275.0,50.0,5.0,0.0,78.0,0,0.0,0.0,846691,206591,0,0,640100,206591,0,3573348,0.007695863934886834,0.007811279487580065,0.002420240959189897,,0.0021828268615315385,0.0,0.0,,1.0149970885231,0.31448593421961096,,0.0,0.0,,1
2021-04-14,20.0,33.0,0.0,5.0,0.0,0.0,273.0,0.0,0.0,0.0,74.0,31762,9054,0,0,273.0,53.0,5.0,0.0,74.0,0,0.0,0.0,878453,215645,0,0,662808,215645,0,3541586,0.007708410864510984,0.007996282483011671,0.00231862551879246,,0.0020894593552154314,0.0,0.0,,1.037345131643933,0.3007916365054254,,0.0,0.0,,1
2021-04-15,21.0,34.0,1.0,5.0,0.0,0.0,273.0,0.0,0.0,0.0,76.0,31686,8343,0,0,273.0,55.0,6.0,0.0,76.0,0,0.0,0.0,910139,223988,0,0,686151,223988,0,3509900,0.007777999373201516,0.00801572831636185,0.002678714931157026,,0.0021653038548106783,0.0,0.0,,1.0305642790329104,0.3443963932918698,,0.0,0.0,,1
2021-04-16,27.0,31.0,1.0,7.0,0.0,0.0,289.0,0.0,0.0,0.0,76.0,31807,9084,0,0,289.0,58.0,8.0,0.0,76.0,0,0.0,0.0,941946,233072,0,0,708874,233072,0,3478093,0.008309151020401122,0.008181990029257668,0.0034324157341937256,,0.0021851054586521984,0.0,0.0,,0.9846962715166397,0.4130886206985833,,0.0,0.0,,1
2021-04-17,29.0,31.0,1.0,7.0,0.0,0.0,284.0,0.0,0.0,0.0,83.0,18454,7457,0,0,284.0,60.0,8.0,0.0,83.0,0,0.0,0.0,960400,240529,0,0,719871,240529,0,3459639,0.008208948968375025,0.008334826656442612,0.003326002269996549,,0.0023990942407574895,0.0,0.0,,1.0153342027770584,0.4051678580059363,,0.0,0.0,,1
2021-04-18,34.0,34.0,1.0,8.0,0.0,0.0,286.0,0.0,0.0,0.0,88.0,12720,5651,0,0,286.0,68.0,9.0,0.0,88.0,0,0.0,0.0,973120,246180,0,0,726940,246180,0,3446919,0.008297264890761866,0.009354279582909181,0.00365586156470875,,0.002553004581772882,0.0,0.0,,1.127393147749711,0.4406104436630881,,0.0,0.0,,1
2021-04-19,39.0,36.0,1.0,8.0,0.0,0.0,302.0,0.0,0.0,0.0,89.0,26963,6187,0,0,302.0,75.0,9.0,0.0,89.0,0,0.0,0.0,1000083,252367,0,0,747716,252367,0,3419956,0.008830522965792542,0.010030546357173044,0.003566234888079662,,0.0026023726621044246,0.0,0.0,,1.135894940314308,0.4038531921489195,,0.0,0.0,,1
2021-04-20,41.0,36.0,2.0,8.0,0.0,0.0,309.0,0.0,0.0,0.0,95.0,35026,5588,0,0,309.0,77.0,10.0,0.0,95.0,0,0.0,0.0,1035109,257955,0,0,777154,257955,0,3384930,0.00912869690067446,0.00990794617283061,0.003876645151286077,,0.0028065572995601092,0.0,0.0,,1.0853625967249034,0.4246657757910285,,0.0,0.0,,1
2021-04-21,38.0,35.0,1.0,7.0,0.0,0.0,331.0,0.0,0.0,0.0,95.0,37987,8411,0,0,331.0,73.0,8.0,0.0,95.0,0,0.0,0.0,1073096,266366,0,0,806730,266366,0,3346943,0.009889621663709242,0.009048876327891612,0.003003386318073628,,0.002838411051517758,0.0,0.0,,0.9149871082629165,0.303690719443272,,0.0,0.0,,1
2021-04-22,39.0,40.0,1.0,8.0,0.0,0.0,343.0,0.0,0.0,0.0,101.0,40419,8319,0,0,343.0,79.0,9.0,0.0,101.0,0,0.0,0.0,1113515,274685,0,0,838830,274685,0,3306524,0.01037343143434011,0.009417879665724879,0.0032764803320166733,,0.003054567273668662,0.0,0.0,,0.9078846980708831,0.31585308610323903,,0.0,0.0,,1
2021-04-23,48.0,43.0,1.0,9.0,0.0,0.0,361.0,0.0,0.0,0.0,109.0,37378,7086,0,0,361.0,91.0,10.0,0.0,109.0,0,0.0,0.0,1150893,281771,0,0,869122,281771,0,3269146,0.01104263927031708,0.010470336730631604,0.0035489812649279026,,0.0033342041010098666,0.0,0.0,,0.9481733917339996,0.32138886167074776,,0.0,0.0,,1
2021-04-24,52.0,46.0,1.0,9.0,0.0,0.0,355.0,0.0,0.0,0.0,115.0,26480,4367,0,0,355.0,98.0,10.0,0.0,115.0,0,0.0,0.0,1177373,286138,0,0,891235,286138,0,3242666,0.010947781856040678,0.010995977491907297,0.0034948171861129947,,0.0035464645449145857,0.0,0.0,,1.0044023197119174,0.3192260525527966,,0.0,0.0,,1
2021-04-25,50.0,50.0,3.0,8.0,0.0,0.0,376.0,0.0,0.0,0.0,114.0,17876,2722,0,0,376.0,100.0,11.0,0.0,114.0,0,0.0,0.0,1195249,288860,0,0,906389,288860,0,3224790,0.011659673963265825,0.011032790556813906,0.0038080731150038076,,0.003535113914394426,0.0,0.0,,0.9462349111624446,0.32660202395034915,,0.0,0.0,,1
2021-04-26,52.0,48.0,3.0,9.0,0.0,0.0,387.0,0.0,0.0,0.0,117.0,26817,4883,0,0,387.0,100.0,12.0,0.0,117.0,0,0.0,0.0,1222066,293743,0,0,928323,293743,0,3197973,0.012101415490374684,0.010772112723696384,0.004085203732514477,,0.0036585674738342064,0.0,0.0,,0.8901531173989017,0.33758065209510385,,0.0,0.0,,1
2021-04-27,56.0,50.0,5.0,9.0,0.0,0.0,389.0,0.0,0.0,0.0,117.0,25415,4965,0,0,389.0,106.0,14.0,0.0,117.0,0,0.0,0.0,1247481,298708,0,0,948773,298708,0,3172558,0.012261399161181609,0.011172324676187034,0.004686851373247453,,0.0036878758402525656,0.0,0.0,,0.91117861259729,0.3822444169410589,,0.0,0.0,,1
2021-04-28,50.0,46.0,5.0,9.0,0.0,0.0,375.0,0.0,0.0,0.0,124.0,28051,5347,0,0,375.0,96.0,14.0,0.0,124.0,0,0.0,0.0,1275532,304055,0,0,971477,304055,0,3144507,0.011925557806040819,0.009881860301376152,0.00460443011955074,,0.0039433844478641645,0.0,0.0,,0.8286287704186512,0.38609767311835036,,0.0,0.0,,1
2021-04-29,50.0,57.0,5.0,8.0,0.0,0.0,383.0,0.0,0.0,0.0,128.0,33117,4196,0,0,383.0,107.0,13.0,0.0,128.0,0,0.0,0.0,1308649,308251,0,0,1000398,308251,0,3111390,0.012309610817030331,0.010695743094248488,0.004217342360608724,,0.00411391693101797,0.0,0.0,,0.8688936842301254,0.34260566181134144,,0.0,0.0,,1
2021-04-30,46.0,55.0,5.0,7.0,0.0,0.0,385.0,0.0,0.0,0.0,124.0,32262,3390,0,0,385.0,101.0,12.0,0.0,124.0,0,0.0,0.0,1340911,311641,0,0,1029270,311641,0,3079128,0.012503539963262325,0.009812779931407696,0.0038505844866368677,,0.0040271141699857885,0.0,0.0,,0.7848001414191044,0.30795954569270667,,0.0,0.0,,1
2021-05-01,51.0,57.0,6.0,5.0,0.0,0.0,383.0,0.0,0.0,0.0,124.0,24326,1855,0,0,383.0,108.0,11.0,0.0,124.0,0,0.0,0.0,1365237,313496,0,0,1051741,313496,0,3054802,0.012537637463901095,0.01026868782333293,0.0035088166994156227,,0.00405918288648495,0.0,0.0,,0.819028932117313,0.2798626702613119,,0.0,0.0,,1
2021-05-02,55.0,52.0,7.0,4.0,0.0,0.0,390.0,0.0,0.0,0.0,121.0,18039,1103,0,0,390.0,107.0,11.0,0.0,121.0,0,0.0,0.0,1383276,314599,0,0,1068677,314599,0,3036763,0.012842622226364061,0.010012379792958957,0.003496514610663098,,0.0039845058702309005,0.0,0.0,,0.779621140953985,0.2722586204774641,,0.0,0.0,,1
2021-05-03,52.0,54.0,8.0,4.0,0.0,0.0,415.0,0.0,0.0,0.0,113.0,25683,2366,0,0,415.0,106.0,12.0,0.0,113.0,0,0.0,0.0,1408959,316965,0,0,1091994,316965,0,3011080,0.013782430224371322,0.009707013042196202,0.0037859069613364253,,0.0037528063020577335,0.0,0.0,,0.70430344171316,0.2746908128467683,,0.0,0.0,,1
2021-05-04,48.0,49.0,9.0,4.0,0.0,0.0,414.0,0.0,0.0,0.0,108.0,24466,2635,0,0,414.0,97.0,13.0,0.0,108.0,0,0.0,0.0,1433425,319600,0,0,1113825,319600,0,2986614,0.013861851581757805,0.008708728929589477,0.004067584480600751,,0.003616135195241166,0.0,0.0,,0.6282514913844672,0.2934373129455297,,0.0,0.0,,1
2021-05-05,51.0,57.0,10.0,5.0,0.0,0.0,398.0,0.0,0.0,0.0,114.0,36376,3385,0,0,398.0,108.0,15.0,0.0,114.0,0,0.0,0.0,1469801,322985,0,0,1146816,322985,0,2950238,0.013490437042706385,0.00941737820190859,0.004644178522222394,,0.0038640950323329845,0.0,0.0,,0.6980780661216682,0.3442570842975968,,0.0,0.0,,1
2021-05-06,50.0,54.0,12.0,4.0,0.0,0.0,390.0,0.0,0.0,0.0,115.0,58133,4065,0,0,390.0,104.0,16.0,0.0,115.0,0,0.0,0.0,1527934,327050,0,0,1200884,327050,0,2892105,0.013484987578251827,0.008660286921967485,0.004892218315242318,,0.003976342491022975,0.0,0.0,,0.6422169002168403,0.36278997565650983,,0.0,0.0,,1
2021-05-07,54.0,53.0,11.0,5.0,0.0,0.0,394.0,0.0,0.0,0.0,112.0,52756,3162,0,0,394.0,107.0,16.0,0.0,112.0,0,0.0,0.0,1580690,330212,0,0,1250478,330212,0,2839349,0.013876420263940785,0.008556727907248268,0.004845372064007365,,0.003944566166399411,0.0,0.0,,0.6166379905258239,0.349180262044854,,0.0,0.0,,1
2021-05-08,56.0,53.0,10.0,5.0,0.0,0.0,389.0,0.0,0.0,0.0,122.0,42450,1961,0,0,389.0,109.0,15.0,0.0,122.0,0,0.0,0.0,1623140,332173,0,0,1290967,332173,0,2796899,0.013908260541406751,0.008443283213281208,0.004515719218599946,,0.0043619737430633,0.0,0.0,,0.6070696754741131,0.32467893487873956,,0.0,0.0,,1
2021-05-09,57.0,54.0,10.0,5.0,0.0,0.0,411.0,0.0,0.0,0.0,123.0,24624,1152,0,0,411.0,111.0,15.0,0.0,123.0,0,0.0,0.0,1647764,333325,0,0,1314439,333325,0,2772275,0.014825369056100133,0.0084446672686979,0.00450011250281257,,0.004436789279562814,0.0,0.0,,0.5696092445822256,0.303541347657779,,0.0,0.0,,1
2021-05-10,51.0,61.0,10.0,6.0,0.0,0.0,419.0,0.0,0.0,0.0,128.0,31208,1188,0,0,419.0,112.0,16.0,0.0,128.0,0,0.0,0.0,1678972,334513,0,0,1344459,334513,0,2741067,0.015286018181970742,0.008330488322812373,0.004783072705694547,,0.004669714384945716,0.0,0.0,,0.5449743827099366,0.31290507761766195,,0.0,0.0,,1
2021-05-11,52.0,64.0,8.0,4.0,0.0,0.0,437.0,0.0,0.0,0.0,130.0,29816,1831,0,0,437.0,116.0,12.0,0.0,130.0,0,0.0,0.0,1708788,336344,0,0,1372444,336344,0,2711251,0.01611802079556633,0.008452075275931113,0.0035677758485360223,,0.004794834561610121,0.0,0.0,,0.5243866714861214,0.22135322281737158,,0.0,0.0,,1
2021-05-12,49.0,64.0,7.0,4.0,0.0,0.0,425.0,1.0,0.0,0.0,135.0,45507,2181,0,0,425.0,113.0,11.0,0.0,135.0,0,1.0,0.0,1754295,338525,0,0,1415770,338525,0,2665744,0.015943016283634138,0.007981522422427372,0.0032493907392363935,,0.005064252231272021,0.0,0.0002953991581123994,,0.5006281296106172,0.20381279686529366,,0.0,0.058330261729124436,,1
2021-05-13,54.0,59.0,7.0,4.0,0.0,0.0,418.0,1.0,0.0,0.0,135.0,65512,3028,0,0,418.0,113.0,11.0,0.0,135.0,0,1.0,0.0,1819807,341553,0,0,1478254,341553,0,2600232,0.016075488648705193,0.0076441531698882605,0.0032205836283095155,,0.005191844420036366,0.0,0.0002927803298463196,,0.4755160690249974,0.20034125858867244,,0.0,0.056392354269404095,,1
2021-05-14,54.0,54.0,8.0,5.0,0.0,0.0,394.0,2.0,0.0,0.0,133.0,56930,2243,0,0,394.0,108.0,13.0,0.0,133.0,0,2.0,0.0,1876737,343796,0,0,1532941,343796,0,2543302,0.015491671850216765,0.00704528093383894,0.003781312173498237,,0.005229422223550329,0.0,0.0005817403343843442,,0.45477860633488437,0.24408677191579728,,0.0,0.1112437109714565,,1
2021-05-15,52.0,53.0,8.0,5.0,0.0,0.0,365.0,2.0,0.0,0.0,139.0,46044,1639,0,0,365.0,105.0,13.0,0.0,139.0,0,2.0,0.0,1922781,345435,0,0,1577346,345435,0,2497258,0.014616030862650155,0.006656751277145281,0.003763370822296525,,0.005566104903858553,0.0,0.0005789801265071577,,0.45544179125647316,0.2574824080259336,,0.0,0.10401890307633176,,1
2021-05-16,54.0,53.0,11.0,5.0,0.0,0.0,373.0,1.0,0.0,0.0,136.0,27094,893,0,0,373.0,107.0,16.0,0.0,136.0,0,1.0,0.0,1949875,346328,0,0,1603547,346328,0,2470164,0.015100211969731563,0.006672707441690203,0.0046198979002564046,,0.0055057073133605704,0.0,0.0002887436187660253,,0.441894951876548,0.30594920849568263,,0.0,0.05244441855187942,,1
2021-05-17,53.0,53.0,11.0,5.0,0.0,0.0,387.0,1.0,0.0,0.0,141.0,24482,1378,0,0,387.0,106.0,16.0,0.0,141.0,0,1.0,0.0,1974357,347706,0,0,1626651,347706,0,2445682,0.01582380701988239,0.006516456203574092,0.004601588698498156,,0.005765263022747847,0.0,0.00028759929365613476,,0.41181342741264837,0.2908016188971671,,0.0,0.049884852177838515,,1
2021-05-18,55.0,55.0,13.0,5.0,0.0,0.0,373.0,1.0,0.0,0.0,145.0,29532,2618,0,0,373.0,110.0,18.0,0.0,145.0,0,1.0,0.0,2003889,350324,0,0,1653565,350324,0,2416150,0.015437783250212115,0.006652293680623381,0.005138100729610303,,0.00600128303292428,0.0,0.00028545004053390574,,0.4309099028535705,0.33282632916482396,,0.0,0.04756483554731009,,1
